client_id,age,job,marital,education,credit_default,mortgage,month
4553,24,admin_,single,high_school,no,no,may
4554,35,admin_,divorced,university_degree,no,no,may
4555,25,admin_,single,high_school,no,no,may
4556,59,entrepreneur,married,university_degree,unknown,yes,may
4557,48,blue-collar,married,basic_4y,unknown,no,may
4558,56,admin_,married,basic_9y,no,no,may
4559,43,technician,married,,no,yes,may
4560,32,entrepreneur,married,basic_6y,no,no,may
4561,27,blue-collar,married,basic_9y,no,yes,may
4562,34,management,single,basic_9y,no,no,may
4563,31,blue-collar,divorced,professional_course,no,yes,may
4564,37,unemployed,married,high_school,no,no,may
4565,29,services,married,high_school,no,no,may
4566,35,technician,married,university_degree,no,yes,may
4567,57,technician,divorced,,no,no,may
4568,43,services,married,professional_course,no,yes,may
4569,49,admin_,single,high_school,no,no,may
4570,50,technician,married,basic_6y,no,yes,may
4571,33,technician,married,university_degree,unknown,yes,may
4572,34,blue-collar,married,basic_9y,no,yes,may
4573,24,services,single,high_school,no,no,may
4574,43,blue-collar,married,basic_4y,unknown,yes,may
4575,44,admin_,married,university_degree,no,no,may
4576,37,technician,married,professional_course,no,yes,may
4577,39,blue-collar,married,basic_9y,no,yes,may
4578,33,admin_,single,professional_course,no,no,may
4579,46,blue-collar,married,basic_4y,unknown,yes,may
4580,39,blue-collar,married,basic_9y,no,yes,may
4581,28,admin_,single,university_degree,no,yes,may
4582,25,technician,single,professional_course,no,yes,may
4583,39,services,married,high_school,no,no,may
4584,31,blue-collar,married,basic_9y,no,no,may
4585,32,admin_,single,high_school,no,no,may
4586,32,services,married,high_school,unknown,no,may
4587,41,admin_,married,,unknown,no,may
4588,22,blue-collar,married,basic_4y,no,unknown,may
4589,39,housemaid,married,basic_9y,no,no,may
4590,29,admin_,single,high_school,no,no,may
4591,50,technician,married,professional_course,unknown,yes,may
4592,46,housemaid,married,basic_9y,no,no,may
4593,39,housemaid,married,basic_4y,no,yes,may
4594,55,services,divorced,basic_4y,unknown,yes,may
4595,43,admin_,married,university_degree,no,no,may
4596,42,services,married,high_school,unknown,yes,may
4597,41,blue-collar,married,basic_6y,unknown,yes,may
4598,31,technician,single,university_degree,no,no,may
4599,56,blue-collar,married,basic_4y,unknown,yes,may
4600,40,blue-collar,married,basic_4y,unknown,yes,may
4601,46,management,married,basic_9y,no,yes,may
4602,56,admin_,divorced,high_school,no,yes,may
4603,42,blue-collar,divorced,basic_4y,no,no,may
4604,41,admin_,single,high_school,no,yes,may
4605,41,technician,divorced,basic_4y,no,yes,may
4606,53,admin_,married,university_degree,no,no,may
4607,33,housemaid,married,basic_4y,no,unknown,may
4608,25,services,single,high_school,no,no,may
4609,42,admin_,married,high_school,no,no,may
4610,34,services,married,high_school,unknown,yes,may
4611,41,technician,divorced,basic_4y,no,yes,may
4612,38,admin_,married,high_school,no,no,may
4613,31,technician,single,high_school,no,no,may
4614,46,services,married,professional_course,no,yes,may
4615,58,retired,married,university_degree,no,no,may
4616,39,services,married,high_school,no,no,may
4617,54,blue-collar,married,basic_9y,unknown,yes,may
4618,31,admin_,divorced,university_degree,no,yes,may
4619,40,services,single,high_school,no,yes,may
4620,56,retired,divorced,basic_4y,no,no,may
4621,41,admin_,married,university_degree,no,no,may
4622,33,admin_,divorced,high_school,no,no,may
4623,55,technician,married,high_school,no,yes,may
4624,33,admin_,divorced,high_school,no,no,may
4625,48,admin_,divorced,high_school,no,no,may
4626,28,blue-collar,married,basic_6y,unknown,yes,may
4627,39,unemployed,married,university_degree,no,no,may
4628,42,admin_,single,basic_9y,unknown,no,may
4629,60,housemaid,married,high_school,unknown,yes,may
4630,35,technician,married,basic_9y,no,no,may
4631,45,admin_,married,university_degree,no,yes,may
4632,36,blue-collar,married,basic_6y,no,yes,may
4633,33,unemployed,married,basic_9y,no,yes,may
4634,54,management,divorced,basic_6y,unknown,yes,may
4635,49,housemaid,married,basic_4y,unknown,no,may
4636,46,housemaid,married,basic_4y,no,no,may
4637,32,management,single,university_degree,no,no,may
4638,42,blue-collar,divorced,basic_4y,no,no,may
4639,37,blue-collar,married,basic_6y,no,no,may
4640,35,technician,married,university_degree,no,no,may
4641,47,blue-collar,married,basic_6y,no,no,may
4642,33,technician,married,professional_course,no,yes,may
4643,38,blue-collar,married,basic_9y,no,yes,may
4644,39,housemaid,married,university_degree,no,no,may
4645,55,admin_,married,high_school,no,yes,may
4646,35,services,married,high_school,no,yes,may
4647,55,admin_,married,high_school,no,yes,may
4648,33,blue-collar,married,basic_6y,unknown,no,may
4649,32,blue-collar,married,basic_9y,unknown,yes,may
4650,32,blue-collar,married,basic_9y,no,yes,may
4651,32,blue-collar,divorced,basic_9y,no,no,may
4652,42,admin_,single,university_degree,no,yes,may
4653,38,blue-collar,married,high_school,unknown,yes,may
4654,56,self-employed,married,basic_4y,no,no,may
4655,55,admin_,married,high_school,no,yes,may
4656,33,technician,married,professional_course,no,yes,may
4657,45,admin_,single,high_school,unknown,yes,may
4658,58,management,married,university_degree,unknown,no,may
4659,46,self-employed,married,university_degree,no,yes,may
4660,33,management,married,university_degree,no,yes,may
4661,50,self-employed,married,basic_4y,unknown,no,may
4662,56,blue-collar,married,basic_4y,unknown,no,may
4663,33,blue-collar,married,basic_4y,unknown,yes,may
4664,26,admin_,married,university_degree,no,yes,may
4665,49,housemaid,single,high_school,unknown,yes,may
4666,36,services,married,high_school,no,yes,may
4667,52,self-employed,single,university_degree,unknown,no,may
4668,49,blue-collar,married,basic_9y,unknown,no,may
4669,49,blue-collar,married,basic_4y,unknown,no,may
4670,28,admin_,single,high_school,no,no,may
4671,36,services,married,high_school,no,no,may
4672,45,admin_,single,professional_course,no,yes,may
4673,41,technician,married,university_degree,no,no,may
4674,49,admin_,married,high_school,unknown,no,may
4675,31,services,married,professional_course,no,no,may
4676,32,technician,married,professional_course,no,no,may
4677,59,retired,married,professional_course,unknown,no,may
4678,25,services,divorced,high_school,no,yes,may
4679,22,services,single,basic_4y,no,no,may
4680,43,blue-collar,married,basic_9y,no,no,may
4681,35,blue-collar,married,basic_9y,no,yes,may
4682,60,entrepreneur,married,basic_4y,no,yes,may
4683,40,admin_,married,university_degree,no,no,may
4684,37,unemployed,married,professional_course,no,yes,may
4685,37,technician,married,university_degree,no,yes,may
4686,36,technician,single,university_degree,no,no,may
4687,35,blue-collar,married,basic_9y,no,yes,may
4688,43,entrepreneur,married,basic_9y,no,yes,may
4689,39,housemaid,married,basic_9y,no,yes,may
4690,56,blue-collar,married,,unknown,yes,may
4691,37,services,single,high_school,no,no,may
4692,38,blue-collar,married,professional_course,no,no,may
4693,37,technician,single,university_degree,no,no,may
4694,54,blue-collar,married,basic_9y,unknown,no,may
4695,53,retired,married,high_school,unknown,no,may
4696,38,services,married,basic_9y,no,no,may
4697,47,technician,single,professional_course,unknown,no,may
4698,33,management,married,high_school,unknown,no,may
4699,39,blue-collar,married,basic_4y,unknown,yes,may
4700,36,technician,single,professional_course,unknown,no,may
4701,35,blue-collar,married,basic_9y,no,no,may
4702,40,admin_,married,university_degree,unknown,yes,may
4703,55,admin_,single,university_degree,unknown,yes,may
4704,37,blue-collar,married,basic_4y,no,yes,may
4705,53,blue-collar,married,basic_9y,unknown,no,may
4706,36,admin_,married,high_school,no,unknown,may
4707,32,blue-collar,married,basic_9y,no,no,may
4708,42,admin_,married,high_school,no,yes,may
4709,52,management,married,university_degree,no,yes,may
4710,33,services,married,high_school,no,no,may
4711,51,admin_,married,professional_course,unknown,no,may
4712,32,management,single,university_degree,no,yes,may
4713,33,technician,divorced,professional_course,no,yes,may
4714,34,services,married,high_school,no,no,may
4715,34,services,married,high_school,no,no,may
4716,55,admin_,divorced,university_degree,no,yes,may
4717,33,management,married,high_school,unknown,yes,may
4718,34,blue-collar,married,basic_9y,no,yes,may
4719,52,services,married,university_degree,no,yes,may
4720,55,technician,married,basic_9y,unknown,yes,may
4721,45,blue-collar,married,basic_4y,unknown,yes,may
4722,34,blue-collar,married,basic_9y,unknown,yes,may
4723,53,self-employed,married,university_degree,no,yes,may
4724,43,admin_,married,university_degree,no,no,may
4725,33,management,married,basic_9y,no,yes,may
4726,39,blue-collar,married,basic_9y,no,no,may
4727,29,blue-collar,married,basic_9y,unknown,yes,may
4728,35,self-employed,married,basic_9y,no,yes,may
4729,45,blue-collar,married,basic_4y,no,yes,may
4730,35,blue-collar,married,basic_9y,no,yes,may
4731,37,technician,single,university_degree,no,no,may
4732,38,blue-collar,married,basic_6y,unknown,no,may
4733,35,retired,married,professional_course,no,no,may
4734,36,technician,married,university_degree,no,no,may
4735,30,blue-collar,married,basic_4y,no,no,may
4736,53,entrepreneur,single,basic_9y,no,no,may
4737,30,admin_,single,university_degree,no,no,may
4738,41,blue-collar,married,basic_4y,unknown,no,may
4739,40,blue-collar,married,basic_9y,unknown,no,may
4740,36,technician,married,university_degree,no,no,may
4741,36,management,married,high_school,no,no,may
4742,44,services,divorced,high_school,unknown,no,may
4743,56,retired,married,high_school,unknown,no,may
4744,38,management,married,university_degree,no,yes,may
4745,35,blue-collar,married,professional_course,no,yes,may
4746,35,management,married,university_degree,no,no,may
4747,28,management,married,high_school,unknown,yes,may
4748,43,housemaid,married,basic_4y,unknown,no,may
4749,30,entrepreneur,married,professional_course,no,no,may
4750,36,student,single,university_degree,unknown,yes,may
4751,40,blue-collar,married,basic_9y,no,yes,may
4752,35,technician,single,university_degree,no,yes,may
4753,27,admin_,single,basic_9y,no,yes,may
4754,42,technician,divorced,basic_9y,no,no,may
4755,49,blue-collar,married,basic_6y,no,yes,may
4756,38,technician,married,professional_course,no,yes,may
4757,31,admin_,married,high_school,no,yes,may
4758,57,retired,married,basic_4y,no,no,may
4759,29,blue-collar,single,basic_6y,no,no,may
4760,36,management,married,university_degree,no,yes,may
4761,55,retired,divorced,high_school,unknown,yes,may
4762,30,services,single,high_school,no,yes,may
4763,32,blue-collar,married,basic_9y,unknown,no,may
4764,49,blue-collar,married,basic_4y,unknown,yes,may
4765,48,admin_,married,university_degree,no,yes,may
4766,30,blue-collar,single,basic_4y,no,no,may
4767,53,retired,divorced,high_school,no,yes,may
4768,40,housemaid,single,university_degree,no,no,may
4769,31,blue-collar,married,basic_6y,no,no,may
4770,60,technician,divorced,professional_course,unknown,yes,may
4771,45,blue-collar,married,basic_9y,no,no,may
4772,56,management,married,university_degree,no,yes,may
4773,31,blue-collar,married,basic_4y,no,no,may
4774,56,management,married,university_degree,no,yes,may
4775,60,entrepreneur,married,basic_4y,no,no,may
4776,34,blue-collar,married,basic_9y,no,no,may
4777,56,management,married,university_degree,no,no,may
4778,33,blue-collar,married,basic_6y,unknown,no,may
4779,29,admin_,single,high_school,no,no,may
4780,49,blue-collar,married,basic_4y,unknown,yes,may
4781,53,admin_,married,basic_9y,no,no,may
4782,49,entrepreneur,married,high_school,unknown,no,may
4783,43,blue-collar,single,professional_course,no,no,may
4784,38,blue-collar,single,basic_4y,no,no,may
4785,48,blue-collar,married,basic_4y,no,yes,may
4786,43,admin_,married,high_school,no,no,may
4787,30,blue-collar,married,basic_9y,no,no,may
4788,31,technician,married,professional_course,no,no,may
4789,37,services,married,high_school,unknown,no,may
4790,42,blue-collar,married,basic_4y,unknown,yes,may
4791,59,retired,married,high_school,unknown,no,may
4792,42,admin_,single,,unknown,yes,may
4793,36,admin_,single,professional_course,no,yes,may
4794,41,blue-collar,divorced,basic_6y,no,yes,may
4795,44,services,married,high_school,no,no,may
4796,40,admin_,married,university_degree,no,yes,may
4797,39,services,married,high_school,no,no,may
4798,40,admin_,divorced,professional_course,no,no,may
4799,33,blue-collar,married,professional_course,no,yes,may
4800,57,services,divorced,high_school,no,yes,may
4801,31,admin_,married,high_school,no,yes,may
4802,57,housemaid,married,basic_4y,no,no,may
4803,48,blue-collar,married,basic_4y,no,yes,may
4804,52,technician,married,high_school,unknown,no,may
4805,37,blue-collar,single,,unknown,no,may
4806,42,technician,married,university_degree,unknown,no,may
4807,33,admin_,single,high_school,no,no,may
4808,36,services,single,high_school,unknown,no,may
4809,57,management,married,basic_9y,unknown,yes,may
4810,51,blue-collar,married,basic_9y,no,yes,may
4811,43,admin_,married,high_school,no,yes,may
4812,55,admin_,single,university_degree,no,yes,may
4813,41,blue-collar,married,basic_9y,unknown,yes,may
4814,27,admin_,single,high_school,unknown,yes,may
4815,37,management,married,university_degree,unknown,no,may
4816,37,blue-collar,married,basic_4y,no,no,may
4817,40,admin_,single,high_school,no,yes,may
4818,28,unknown,single,basic_9y,unknown,yes,may
4819,31,management,married,basic_9y,no,no,may
4820,32,services,married,high_school,no,yes,may
4821,32,services,married,high_school,no,yes,may
4822,35,housemaid,married,high_school,no,no,may
4823,36,technician,divorced,professional_course,no,yes,may
4824,31,admin_,married,high_school,no,no,may
4825,38,blue-collar,married,basic_9y,unknown,yes,may
4826,46,blue-collar,divorced,basic_9y,no,no,may
4827,39,self-employed,married,university_degree,no,no,may
4828,58,management,single,professional_course,no,no,may
4829,44,technician,divorced,professional_course,no,no,may
